LINE_NO,UTMX,UTMY,TIMESTAMP,FID,RECORD,ELEVATION,ALT,INVALT,INVALTSTD,DELTAALT,TILT,INVTILT,INVTILTSTD,SHIFT,INVSHIFT,INVSHIFTSTD,NUMDATA,SEGMENTS,RESDATA,RESTOTAL,RHO_I_1,RHO_I_2,RHO_I_3,RHO_I_4,RHO_I_5,RHO_I_6,RHO_I_7,RHO_I_8,RHO_I_9,RHO_I_10,RHO_I_11,RHO_I_12,RHO_I_13,RHO_I_14,RHO_I_15,RHO_I_16,RHO_I_17,RHO_I_18,RHO_I_19,RHO_I_20,RHO_I_21,RHO_I_22,RHO_I_23,RHO_I_24,RHO_I_25,RHO_I_26,RHO_I_27,RHO_I_28,RHO_I_29,RHO_I_30,RHO_I_STD1,RHO_I_STD2,RHO_I_STD3,RHO_I_STD4,RHO_I_STD5,RHO_I_STD6,RHO_I_STD7,RHO_I_STD8,RHO_I_STD9,RHO_I_STD10,RHO_I_STD11,RHO_I_STD12,RHO_I_STD13,RHO_I_STD14,RHO_I_STD15,RHO_I_STD16,RHO_I_STD17,RHO_I_STD18,RHO_I_STD19,RHO_I_STD20,RHO_I_STD21,RHO_I_STD22,RHO_I_STD23,RHO_I_STD24,RHO_I_STD25,RHO_I_STD26,RHO_I_STD27,RHO_I_STD28,RHO_I_STD29,RHO_I_STD30,SIGMA_I_1,SIGMA_I_2,SIGMA_I_3,SIGMA_I_4,SIGMA_I_5,SIGMA_I_6,SIGMA_I_7,SIGMA_I_8,SIGMA_I_9,SIGMA_I_10,SIGMA_I_11,SIGMA_I_12,SIGMA_I_13,SIGMA_I_14,SIGMA_I_15,SIGMA_I_16,SIGMA_I_17,SIGMA_I_18,SIGMA_I_19,SIGMA_I_20,SIGMA_I_21,SIGMA_I_22,SIGMA_I_23,SIGMA_I_24,SIGMA_I_25,SIGMA_I_26,SIGMA_I_27,SIGMA_I_28,SIGMA_I_29,SIGMA_I_30,DEP_TOP_1,DEP_TOP_2,DEP_TOP_3,DEP_TOP_4,DEP_TOP_5,DEP_TOP_6,DEP_TOP_7,DEP_TOP_8,DEP_TOP_9,DEP_TOP_10,DEP_TOP_11,DEP_TOP_12,DEP_TOP_13,DEP_TOP_14,DEP_TOP_15,DEP_TOP_16,DEP_TOP_17,DEP_TOP_18,DEP_TOP_19,DEP_TOP_20,DEP_TOP_21,DEP_TOP_22,DEP_TOP_23,DEP_TOP_24,DEP_TOP_25,DEP_TOP_26,DEP_TOP_27,DEP_TOP_28,DEP_TOP_29,DEP_TOP_30,DEP_BOT_1,DEP_BOT_2,DEP_BOT_3,DEP_BOT_4,DEP_BOT_5,DEP_BOT_6,DEP_BOT_7,DEP_BOT_8,DEP_BOT_9,DEP_BOT_10,DEP_BOT_11,DEP_BOT_12,DEP_BOT_13,DEP_BOT_14,DEP_BOT_15,DEP_BOT_16,DEP_BOT_17,DEP_BOT_18,DEP_BOT_19,DEP_BOT_20,DEP_BOT_21,DEP_BOT_22,DEP_BOT_23,DEP_BOT_24,DEP_BOT_25,DEP_BOT_26,DEP_BOT_27,DEP_BOT_28,DEP_BOT_29,THK_1,THK_2,THK_3,THK_4,THK_5,THK_6,THK_7,THK_8,THK_9,THK_10,THK_11,THK_12,THK_13,THK_14,THK_15,THK_16,THK_17,THK_18,THK_19,THK_20,THK_21,THK_22,THK_23,THK_24,THK_25,THK_26,THK_27,THK_28,THK_29,THK_STD_1,THK_STD_2,THK_STD_3,THK_STD_4,THK_STD_5,THK_STD_6,THK_STD_7,THK_STD_8,THK_STD_9,THK_STD_10,THK_STD_11,THK_STD_12,THK_STD_13,THK_STD_14,THK_STD_15,THK_STD_16,THK_STD_17,THK_STD_18,THK_STD_19,THK_STD_20,THK_STD_21,THK_STD_22,THK_STD_23,THK_STD_24,THK_STD_25,THK_STD_26,THK_STD_27,THK_STD_28,THK_STD_29,DEP_BOT_STD_1,DEP_BOT_STD_2,DEP_BOT_STD_3,DEP_BOT_STD_4,DEP_BOT_STD_5,DEP_BOT_STD_6,DEP_BOT_STD_7,DEP_BOT_STD_8,DEP_BOT_STD_9,DEP_BOT_STD_10,DEP_BOT_STD_11,DEP_BOT_STD_12,DEP_BOT_STD_13,DEP_BOT_STD_14,DEP_BOT_STD_15,DEP_BOT_STD_16,DEP_BOT_STD_17,DEP_BOT_STD_18,DEP_BOT_STD_19,DEP_BOT_STD_20,DEP_BOT_STD_21,DEP_BOT_STD_22,DEP_BOT_STD_23,DEP_BOT_STD_24,DEP_BOT_STD_25,DEP_BOT_STD_26,DEP_BOT_STD_27,DEP_BOT_STD_28,DEP_BOT_STD_29,DOI_CONSERVATIVE,DOI_STANDARD,n
2901,419201.8,1391665.9,43420.027003,18286,18286,92,77.68,77.64,1000,-0.04,9999,9999,9999,9999,9999,9999,15,12,1.62,1.655,162.5,159.9,180,231.9,324.7,463,644.3,859,1094,1334,1565,1772,1942,2063,2124,2119,2048,1916,1738,1530,1309,1087,875.7,687.2,535.9,438.4,411.3,475.4,667.5,1056,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,6.15385,6.25391,5.55556,4.3122,3.07977,2.15983,1.55207,1.16414,0.914077,0.749625,0.638978,0.564334,0.514933,0.484731,0.47081,0.471921,0.488281,0.521921,0.575374,0.653595,0.763942,0.919963,1.14194,1.45518,1.86602,2.28102,2.43132,2.10349,1.49813,0.94697,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,408.177,478.311,127
2901,419157.6,1391651,43420.027019,18287,18287,91.2,77.01,76.73,1000,-0.28,9999,9999,9999,9999,9999,9999,16,12,1.39,1.655,125.8,128.6,153.7,213.2,318.4,474.9,679.7,921.5,1184,1451,1703,1926,2102,2218,2263,2233,2128,1962,1752,1521,1289,1068,865,685.5,540,443.1,411.9,468.8,648.5,984.6,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,7.94913,7.77605,6.50618,4.69043,3.1407,2.10571,1.47124,1.08519,0.844595,0.68918,0.587199,0.519211,0.475737,0.450857,0.441891,0.447828,0.469925,0.509684,0.570776,0.657462,0.775795,0.93633,1.15607,1.45879,1.85185,2.25683,2.42777,2.13311,1.54202,1.01564,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,404.662,475.796,127
2901,419113.1,1391635.1,43420.027034,18288,18288,91.8,75.19,75.1,1000,-0.09,9999,9999,9999,9999,9999,9999,15,12,1.181,1.655,136.5,140,163.8,222.9,329.4,491,705.2,959.9,1237,1516,1778,2002,2171,2270,2289,2223,2079,1874,1635,1390,1162,961.3,789.2,644.5,530,454.7,433.9,491.1,661.4,973.9,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,7.32601,7.14286,6.10501,4.48632,3.03582,2.03666,1.41804,1.04178,0.808407,0.659631,0.56243,0.4995,0.460617,0.440529,0.436872,0.449843,0.481,0.533618,0.611621,0.719424,0.860585,1.04026,1.26711,1.55159,1.88679,2.19925,2.30468,2.03625,1.51194,1.0268,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,403.319,478.023,127
2901,419069.3,1391618.3,43420.027049,18289,18289,92,73.94,73.89,1000,-0.05,9999,9999,9999,9999,9999,9999,14,12,1.577,1.655,172.5,181.2,210.2,278.1,396.3,571.2,799.3,1066,1352,1635,1891,2099,2242,2304,2275,2155,1956,1702,1427,1167,944.2,766.8,630.7,529,458.4,421.6,429.2,502.4,678.8,1032,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,5.7971,5.51876,4.75737,3.59583,2.52334,1.7507,1.25109,0.938086,0.739645,0.611621,0.528821,0.476417,0.44603,0.434028,0.43956,0.464037,0.511247,0.587544,0.700771,0.856898,1.0591,1.30412,1.58554,1.89036,2.1815,2.37192,2.32992,1.99045,1.47319,0.968992,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,401.259,474.184,127
2901,419025.5,1391600.3,43420.027064,18290,18290,90.8,72.84,72.66,1000,-0.18,9999,9999,9999,9999,9999,9999,14,12,1.163,1.655,217.4,218.9,261.5,350.2,493.1,692.1,939,1217,1503,1775,2010,2187,2287,2298,2212,2035,1786,1496,1207,955.5,759.8,620.4,524.6,459,416.4,398.7,417.8,496.5,674.3,1043,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,4.59982,4.5683,3.82409,2.85551,2.02799,1.44488,1.06496,0.821693,0.665336,0.56338,0.497512,0.457247,0.437254,0.435161,0.45208,0.4914,0.55991,0.668449,0.8285,1.04657,1.31614,1.61186,1.90621,2.17865,2.40154,2.50815,2.39349,2.0141,1.48302,0.958773,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,397.485,468.047,127
2901,418981.7,1391581.8,43420.027079,18291,18291,92.5,69.73,69.67,1000,-0.06001,9999,9999,9999,9999,9999,9999,15,12,1.821,1.655,341.2,292.9,331,425.3,578.5,789.8,1049,1335,1626,1895,2119,2276,2347,2321,2192,1971,1682,1365,1066,825.9,660.9,563.9,511.6,478.3,448.9,425.4,427,484,636.9,945.1,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,2.93083,3.41413,3.02115,2.35128,1.72861,1.26614,0.953289,0.749064,0.615006,0.527704,0.471921,0.439367,0.426076,0.430849,0.456204,0.507357,0.59453,0.732601,0.938086,1.2108,1.51309,1.77336,1.95465,2.09074,2.22767,2.35073,2.34192,2.06612,1.57011,1.05809,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,408.584,484.39,127
2901,418938.9,1391563.7,43420.027094,18292,18292,95.8,65.94,66.25,1000,0.31,9999,9999,9999,9999,9999,9999,15,12,1.915,1.655,554.4,405.8,382.6,461.3,614.2,833.9,1106,1408,1713,1992,2220,2374,2433,2386,2230,1975,1652,1305,989.4,750.1,606.6,547,536.6,534.7,514.6,478.3,454.3,481.9,602.5,879.3,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1.80375,2.46427,2.6137,2.16779,1.62813,1.19918,0.904159,0.710227,0.583771,0.502008,0.45045,0.42123,0.411015,0.419111,0.44843,0.506329,0.605327,0.766284,1.01071,1.33316,1.64853,1.82815,1.86359,1.87021,1.94326,2.09074,2.20119,2.07512,1.65975,1.13727,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,419.99,500.562,127
2901,418895.8,1391546,43420.027109,18293,18293,96.7,64.9,64.99,1000,0.09,9999,9999,9999,9999,9999,9999,15,12,1.72,1.655,547.7,387.3,342,425.5,600.7,852.9,1160,1496,1829,2132,2377,2541,2604,2554,2388,2121,1781,1418,1086,832.6,677.1,608.2,590.4,579.8,546.3,491.8,448.5,457.9,557.4,808.9,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1.82582,2.58198,2.92398,2.35018,1.66472,1.17247,0.862069,0.668449,0.546747,0.469043,0.420698,0.393546,0.384025,0.391543,0.41876,0.471476,0.561482,0.705219,0.92081,1.20106,1.47689,1.6442,1.69377,1.72473,1.8305,2.03335,2.22965,2.18388,1.79404,1.23625,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,430.465,516.968,127
2901,418851.9,1391528.4,43420.027124,18294,18294,94,66.72,66.69,1000,-0.03,9999,9999,9999,9999,9999,9999,16,12,1.213,1.655,315,193.2,238.8,381,618.2,932.6,1295,1675,2042,2369,2630,2803,2869,2818,2649,2376,2032,1661,1317,1044,858.9,751.7,687.1,624,539.8,444.9,375.3,370.4,457.9,636.4,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,3.1746,5.17598,4.1876,2.62467,1.6176,1.07227,0.772201,0.597015,0.489716,0.422119,0.380228,0.356761,0.348554,0.354862,0.377501,0.420875,0.492126,0.602047,0.759301,0.957854,1.16428,1.33032,1.45539,1.60256,1.85254,2.2477,2.66454,2.69978,2.18388,1.57134,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,463.189,574.562,127
2901,418807.3,1391511,43420.027139,18295,18295,91.3,68.2,68.12,1000,-0.07999,9999,9999,9999,9999,9999,9999,16,12,0.8295,1.655,101,116.6,214.2,413.8,717.5,1100,1526,1961,2376,2742,3035,3233,3317,3278,3117,2849,2506,2130,1771,1467,1237,1066,921.7,767.3,594.6,430.9,320.2,296.2,372.9,511.3,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,9.90099,8.57633,4.66853,2.41663,1.39373,0.909091,0.655308,0.509944,0.420875,0.364697,0.329489,0.30931,0.301477,0.305064,0.320821,0.351,0.399042,0.469484,0.564653,0.681663,0.808407,0.938086,1.08495,1.30327,1.6818,2.32072,3.12305,3.3761,2.68168,1.9558,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,466.289,580.429,127
2901,418763.8,1391494.1,43420.027154,18296,18296,91.3,67.75,67.47,1000,-0.28,9999,9999,9999,9999,9999,9999,16,12,1.34,1.655,70.44,100.2,203,418.2,757.8,1195,1687,2191,2673,3102,3451,3696,3818,3809,3669,3413,3072,2687,2302,1954,1660,1407,1167,913.2,651.9,425.3,282.2,246.2,318.7,477,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,14.1965,9.98004,4.92611,2.3912,1.31961,0.83682,0.592768,0.456413,0.374111,0.322373,0.289771,0.270563,0.261917,0.262536,0.272554,0.292997,0.325521,0.372162,0.434405,0.511771,0.60241,0.710732,0.856898,1.09505,1.53398,2.35128,3.54359,4.06174,3.13775,2.09644,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,466.585,575.931,127
2901,418720.6,1391477,43420.027169,18297,18297,92.3,67.32,67.13,1000,-0.19,9999,9999,9999,9999,9999,9999,16,12,1.635,1.655,60.12,90.77,189.9,409,772.5,1256,1809,2380,2928,3418,3822,4113,4273,4291,4169,3925,3589,3200,2798,2415,2064,1735,1405,1058,714.3,426.9,249.4,198.1,263.5,411.4,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,16.6334,11.0169,5.26593,2.44499,1.2945,0.796178,0.552792,0.420168,0.34153,0.292569,0.261643,0.243132,0.234028,0.233046,0.239866,0.254777,0.278629,0.3125,0.357398,0.414079,0.484496,0.576369,0.711744,0.94518,1.39997,2.34247,4.00962,5.04796,3.79507,2.43072,0,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,8.362,13.118,18.304,23.958,30.123,36.846,44.176,52.169,60.884,70.387,80.747,92.047,104.367,117.797,132.447,148.417,165.837,184.827,205.537,228.117,252.737,279.577,308.847,340.767,375.567,413.517,454.897,500.017,4,4.362,4.756,5.186,5.654,6.165,6.723,7.33,7.993,8.715,9.503,10.36,11.3,12.32,13.43,14.65,15.97,17.42,18.99,20.71,22.58,24.62,26.84,29.27,31.92,34.8,37.95,41.38,45.12,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,1001,465.91,570.211,127
